Symbol,Series,Date,Prev Close,Adj_Open,Adj_High,Adj_Low,Last Price,Adj_Close,Average Price,Total Traded Quantity,Turnover,Adj_Volume
RELIANCE,EQ,30-Sep-20,2245.05,2260,2267,2225,2231,2234.35,2251.01,11291280,25416740704,232560
RELIANCE,EQ,01-Oct-20,2234.35,2263.8,2263.8,2214,2229.05,2225.25,2237.62,9591467,21462014628,237645
RELIANCE,EQ,05-Oct-20,2225.25,2244,2249.15,2206,2215,2212.2,2222.94,8732890,19412649756,237138
RELIANCE,EQ,06-Oct-20,2212.2,2225.25,2233.9,2201.65,2213,2210.35,2213.64,8497352,18810040908,230575
RELIANCE,EQ,07-Oct-20,2210.35,2235,2309,2220,2259.4,2257.5,2276.27,24538620,55856495761,542898
RELIANCE,EQ,08-Oct-20,2257.5,2259,2268,2222.1,2241.5,2239.25,2242.24,9727508,21811437285,251543
RELIANCE,EQ,09-Oct-20,2239.25,2235,2253,2217.1,2239,2233.45,2232.05,8558747,19103582648,215729
RELIANCE,EQ,12-Oct-20,2233.45,2235,2255.75,2226.25,2236,2237.05,2239.55,6565525,14703804367,146831
RELIANCE,EQ,13-Oct-20,2237.05,2230.6,2285.75,2225.85,2279,2280.7,2259.76,10666280,24103209104,255851
RELIANCE,EQ,14-Oct-20,2280.7,2278.9,2304,2268.5,2283,2287.5,2284.78,12341487,28197589497,281008
RELIANCE,EQ,15-Oct-20,2287.5,2290,2290,2195,2203.25,2206.5,2241.04,9246893,20722639247,265699
RELIANCE,EQ,16-Oct-20,2206.5,2215,2232.5,2172.65,2178,2175.8,2197.33,9961080,21887776010,287579
RELIANCE,EQ,19-Oct-20,2175.8,2190.05,2228.7,2155.15,2175.5,2176.2,2189.75,14399062,31530332263,363717
RELIANCE,EQ,20-Oct-20,2176.2,2179,2193,2152.25,2155.85,2155.9,2166.54,8529621,18479742688,275082
RELIANCE,EQ,21-Oct-20,2155.9,2168,2192,2097.75,2122.65,2124.6,2143.87,15729989,33723125352,399065
RELIANCE,EQ,22-Oct-20,2124.6,2127.4,2132.5,2091,2111.9,2106.95,2107.04,14215255,29952115115,391498
RELIANCE,EQ,23-Oct-20,2106.95,2106,2135,2096.4,2112,2113.05,2118.9,10809383,22904053634,265187
RELIANCE,EQ,26-Oct-20,2113.05,2101.95,2101.95,2018.5,2034.9,2029.1,2052.69,17225340,35358322556,581238
RELIANCE,EQ,27-Oct-20,2029.1,2034.9,2059.85,2005,2034.4,2034.5,2026.38,16835011,34114088506,462764
RELIANCE,EQ,28-Oct-20,2034.5,2041.8,2057.7,2007.4,2008.9,2011.45,2026.02,13810054,27979442355,413849
RELIANCE,EQ,29-Oct-20,2011.45,1997,2042,1991,2029.05,2026.9,2019.57,14147681,28572185906,382087
RELIANCE,EQ,30-Oct-20,2026.9,2033.5,2065.1,2021.8,2064.35,2054.5,2040.66,15701123,32040607252,349177
RELIANCE,EQ,02-Nov-20,2054.5,2027,2027,1859.15,1876,1877.45,1927.55,45857806,88393320147,1428490
RELIANCE,EQ,03-Nov-20,1877.45,1890,1909,1835.1,1854.5,1850.4,1873.92,40931170,76701761539,990935
RELIANCE,EQ,04-Nov-20,1850.4,1837,1929,1837,1910.5,1913.2,1893.24,37003111,70055655614,888904
RELIANCE,EQ,05-Nov-20,1913.2,1954.95,1960.95,1932,1956.8,1955,1949.03,17170274,33465297066,448665
RELIANCE,EQ,06-Nov-20,1955,1990,2040,1978.15,2025,2029.15,2015.72,30770080,62023880104,649196
RELIANCE,EQ,09-Nov-20,2029.15,2062.1,2069,2036,2051,2050.7,2051.91,16539467,33937502974,384188
RELIANCE,EQ,10-Nov-20,2050.7,2077,2090,2041.2,2089,2084.55,2071.86,17045147,35315160451,399073
RELIANCE,EQ,11-Nov-20,2084.55,2089,2095,1978.1,1999.8,1997.2,2027.8,26178477,53084610845,647679
RELIANCE,EQ,12-Nov-20,1997.2,1981,2008.45,1965,1981.75,1980,1987.14,18481466,36725218563,440630
RELIANCE,EQ,13-Nov-20,1980,1982,2036.65,1981.75,2000.05,1996.4,2007.38,20946864,42048268832,507695
RELIANCE,EQ,14-Nov-20,1996.4,2014.9,2015.3,1995.35,2001.55,2002.3,2005.96,2411900,4838163828,99484
RELIANCE,EQ,17-Nov-20,2002.3,2085,2085,1985,1994.8,1993.25,2013.16,21479385,43241364015,462630
RELIANCE,EQ,18-Nov-20,1993.25,1993.25,2006.5,1960.1,1991.2,1987.2,1979.95,14030652,27780020120,410607
RELIANCE,EQ,19-Nov-20,1987.2,1987.2,2010.45,1968.2,1972,1973.15,1987.24,12828008,25492281433,307890
RELIANCE,EQ,20-Nov-20,1973.15,1975,1983.8,1895,1901,1899.5,1923.27,26522972,51010821673,794436
RELIANCE,EQ,23-Nov-20,1899.5,1951,1970,1926.25,1955.2,1950.7,1952.18,20918665,40837042220,497781
RELIANCE,EQ,24-Nov-20,1950.7,1964,1974,1932,1971.05,1964.05,1952.11,14277083,27870435600,362587
RELIANCE,EQ,25-Nov-20,1964.05,1980,1992.95,1942.2,1947.5,1947.8,1969.06,15062376,29658744016,356793
RELIANCE,EQ,26-Nov-20,1947.8,1953.05,1965,1930.05,1957,1952.6,1946.67,11924527,23213094744,266412
RELIANCE,EQ,27-Nov-20,1952.6,1940.5,1956.1,1921.4,1940.5,1929.8,1935.45,21845931,42281637553,314085
RELIANCE,EQ,01-Dec-20,1929.8,1940.35,1966.25,1930.05,1954.1,1954.9,1950.09,9114939,17774977231,272346
RELIANCE,EQ,02-Dec-20,1954.9,1958.5,1962,1935,1959,1958.15,1947.77,10240168,19945469659,236641
RELIANCE,EQ,03-Dec-20,1958.15,1972,1981.1,1958.65,1960.8,1964.05,1969.94,12822945,25260374207,270788
RELIANCE,EQ,04-Dec-20,1964.05,1969,1969,1940,1947.7,1946.75,1948.72,8521388,16605763759,286109
RELIANCE,EQ,07-Dec-20,1946.75,1940.6,1965,1940.6,1958.35,1958.2,1955.62,8418767,16463893633,267040
RELIANCE,EQ,08-Dec-20,1958.2,1961.15,2014.25,1950,1992.45,1993.75,1995.12,20030506,39963227134,460158
RELIANCE,EQ,09-Dec-20,1993.75,2009.95,2033.8,1999.25,2026,2026.95,2019.89,13464375,27196561520,303801
RELIANCE,EQ,10-Dec-20,2026.95,2021.6,2028.5,2001,2008,2007,2010.18,7414229,14903949696,212910
RELIANCE,EQ,11-Dec-20,2007,2013,2038,1974.25,1999.4,2005.8,2015.5,12434745,25062187258,265002
RELIANCE,EQ,14-Dec-20,2005.8,2007.95,2015,1986.35,1993.5,1991.3,1997.46,7989830,15959361790,248928
RELIANCE,EQ,15-Dec-20,1991.3,1989.7,1989.7,1961.1,1973.6,1974.35,1973.54,8561406,16896273509,240918
RELIANCE,EQ,16-Dec-20,1974.35,1988,1994.95,1965.7,1977.55,1976.55,1977.57,8565904,16939660871,233001
RELIANCE,EQ,17-Dec-20,1976.55,1984.5,2005,1977.15,1985.5,1985.6,1989.37,9346460,18593553237,280068
RELIANCE,EQ,18-Dec-20,1985.6,1980.1,2004.9,1965,1998.1,1991.55,1981.58,8522215,16887433569,226069
RELIANCE,EQ,21-Dec-20,1991.55,2010,2022,1855.25,1935,1939.7,1976.82,20368545,40264899448,514099
RELIANCE,EQ,22-Dec-20,1939.7,1949,1958.9,1888.45,1935,1936.7,1921.8,12986606,24957654770,374827
RELIANCE,EQ,23-Dec-20,1936.7,1930,1951.45,1920.65,1947,1943.85,1938.16,8999898,17443231403,282444
RELIANCE,EQ,24-Dec-20,1943.85,1947,1998.8,1945.9,1992.95,1994.15,1976.2,9588577,18948962896,250116
RELIANCE,EQ,28-Dec-20,1994.15,2006.7,2018,1995.3,2002,2003.3,2006.71,7947719,15948771620,214898
RELIANCE,EQ,29-Dec-20,2003.3,2009,2012.3,1982.55,1987,1990.05,1992.97,8589407,17118416326,242433
RELIANCE,EQ,30-Dec-20,1990.05,1995.25,2007.2,1975.55,1994.35,1995.5,1991.6,10173132,20260786998,234486
RELIANCE,EQ,31-Dec-20,1995.5,1993.5,2011.9,1978.6,1981.8,1985.3,1995.67,8667516,17297504921,226094
RELIANCE,EQ,01-Jan-21,1985.3,1988,1997,1982,1988,1987.5,1989.5,4622002,9195480292,139680
RELIANCE,EQ,04-Jan-21,1987.5,1995.1,1998.9,1968,1990.25,1990.85,1982.61,11312992,22429227857,316871
RELIANCE,EQ,05-Jan-21,1990.85,1969,1983.6,1956,1965,1966.1,1968.87,11132803,21919019063,300233
RELIANCE,EQ,06-Jan-21,1966.1,1965.9,1966,1905.15,1915.5,1914.25,1928.17,21414270,41290368153,659284
RELIANCE,EQ,07-Jan-21,1914.25,1920.5,1945,1905.15,1912.8,1911.15,1919.86,14918406,28641263321,454695
RELIANCE,EQ,08-Jan-21,1911.15,1918,1938.4,1912.1,1934,1933.7,1923.06,12709792,24441751753,270966
RELIANCE,EQ,11-Jan-21,1933.7,1938.8,1938.8,1892.5,1899,1897.25,1910.26,15371556,29363709013,479137
RELIANCE,EQ,12-Jan-21,1897.25,1903,1960,1899.9,1955.5,1957.05,1935.51,18996047,36766988576,417387
RELIANCE,EQ,13-Jan-21,1957.05,1963.55,1974.95,1918.45,1936,1938.8,1948.25,12284876,23934034448,304901
RELIANCE,EQ,14-Jan-21,1938.8,1945,1966.9,1939.05,1958.1,1960.6,1957.17,9946818,19467651412,287671
RELIANCE,EQ,15-Jan-21,1960.6,1960.6,1973.8,1920.05,1937.9,1937.45,1952.72,9503790,18558204988,264152
RELIANCE,EQ,18-Jan-21,1937.45,1949.1,1997,1923.35,1972.8,1983.95,1967.71,16198856,31874686565,399642
RELIANCE,EQ,19-Jan-21,1983.95,1994.65,2031,1994.65,2015,2016.4,2018.21,14771048,29811112716,411707
RELIANCE,EQ,20-Jan-21,2016.4,2021.4,2058,2001.4,2053,2054.7,2036.58,14271669,29065337316,456106
RELIANCE,EQ,21-Jan-21,2054.7,2082,2120,2075,2107,2099.4,2102.61,18038987,37928961935,483168
RELIANCE,EQ,22-Jan-21,2099.4,2111,2115.35,2035.15,2047.95,2049.6,2070.96,14090818,29181582565,388593
RELIANCE,EQ,25-Jan-21,2049.6,2034.95,2034.95,1932,1935.15,1941,1966.36,25016570,49191602456,723194
RELIANCE,EQ,27-Jan-21,1941,1925,1925,1888,1890,1895,1904.59,19553809,37241980448,637355
RELIANCE,EQ,28-Jan-21,1895,1880.15,1923.3,1870,1876.35,1876.55,1895.32,15722291,29798806094,446576
RELIANCE,EQ,29-Jan-21,1876.55,1894.3,1913.1,1830,1844.95,1841.95,1871.72,20173258,37758612332,472678
RELIANCE,EQ,01-Feb-21,1841.95,1859.4,1905,1848,1898.15,1895.3,1874.03,15774504,29561820671,370120
RELIANCE,EQ,02-Feb-21,1895.3,1914.25,1940,1854.95,1936,1925.8,1889.81,19138414,36168052851,561567
RELIANCE,EQ,03-Feb-21,1925.8,1928.3,1952,1900,1928.5,1930.65,1931.87,13984228,27015673443,345625
RELIANCE,EQ,04-Feb-21,1930.65,1924,1940,1905,1921.5,1924.3,1923.71,11826848,22751381754,332784
RELIANCE,EQ,05-Feb-21,1924.3,1930.05,1944.65,1920,1924.3,1923.75,1929.36,9344470,18028883268,263144
RELIANCE,EQ,08-Feb-21,1923.75,1933.05,1969,1929.05,1951.4,1951.45,1954.84,9776136,19110816695,287247
RELIANCE,EQ,09-Feb-21,1951.45,1961.95,1989.6,1952.3,1954.5,1956.15,1974.29,9047308,17861994119,254384
RELIANCE,EQ,10-Feb-21,1956.15,1953.75,1984.75,1927.3,1980.35,1974.3,1955.63,9799560,19164292386,288994
RELIANCE,EQ,11-Feb-21,1974.3,1980,2064.2,1972.25,2061.8,2055.7,2028.11,19631870,39815594030,546129
RELIANCE,EQ,12-Feb-21,2055.7,2055.5,2078,2015.4,2040,2041.6,2049.91,14074374,28851163932,369938
RELIANCE,EQ,15-Feb-21,2041.6,2048.05,2061.3,2025,2034,2032.6,2043.13,7287590,14889502308,222500
RELIANCE,EQ,16-Feb-21,2032.6,2039.75,2079.4,2035,2058.5,2059.5,2061.23,9886093,20377537337,274329
RELIANCE,EQ,17-Feb-21,2059.5,2060,2095.95,2050.6,2079.2,2083.25,2076.99,10957388,22758423346,257784
RELIANCE,EQ,18-Feb-21,2083.25,2085,2108.4,2059.1,2063.5,2067.7,2085.18,8605531,17944045241,228157
RELIANCE,EQ,19-Feb-21,2067.7,2057,2104.95,2053.3,2080,2080.3,2088.14,10800704,22553356631,279181
RELIANCE,EQ,22-Feb-21,2080.3,2080,2089.9,1994.95,1999.1,2008.1,2036.88,10985697,22376599862,309112
RELIANCE,EQ,23-Feb-21,2008.1,2048,2052.9,2013.6,2026.15,2023.45,2034.5,11834752,24077795769,275466
RELIANCE,EQ,24-Feb-21,2023.45,2030,2065.25,2026.15,2060.55,2061,2048.89,4987735,10219330133,135224
RELIANCE,EQ,25-Feb-21,2061,2076,2152,2073,2147,2144.35,2120.59,16085897,34111575088,452535
RELIANCE,EQ,26-Feb-21,2144.35,2117,2133.9,2070.7,2079.5,2085.8,2096.69,17297575,36267601929,489066
RELIANCE,EQ,01-Mar-21,2085.8,2110.2,2112,2062.5,2103,2101.7,2092.87,8159670,17077101153,266082
RELIANCE,EQ,02-Mar-21,2101.7,2122,2130,2089.1,2108,2106,2107.78,7915073,16683250359,244565
RELIANCE,EQ,03-Mar-21,2106,2121.05,2219.9,2107.2,2207.1,2202.1,2161.54,14733134,31846213370,326092
RELIANCE,EQ,04-Mar-21,2202.1,2180,2189.95,2157.7,2174,2175.85,2175.57,9892597,21522070321,259806
RELIANCE,EQ,05-Mar-21,2175.85,2156,2211.95,2153.05,2174.55,2178.7,2184.35,11773630,25717685129,312784
RELIANCE,EQ,08-Mar-21,2178.7,2168.5,2231.9,2168,2193,2191.1,2205.66,9002404,19856244553,300037
RELIANCE,EQ,09-Mar-21,2191.1,2200,2213.8,2146.6,2190.55,2191.05,2181.47,6993792,15256736216,227932
RELIANCE,EQ,10-Mar-21,2191.05,2207,2215.1,2170.25,2179.4,2181.95,2187.67,5316182,11630074902,163700
RELIANCE,EQ,12-Mar-21,2181.95,2195,2206.4,2123.9,2136.9,2137.6,2160.6,7783173,16816345899,244889
RELIANCE,EQ,15-Mar-21,2137.6,2140.05,2148.9,2080.5,2105,2108.9,2103.37,7706302,16209190176,268696
RELIANCE,EQ,16-Mar-21,2108.9,2114,2126,2095.5,2100.75,2100.6,2107.19,6402757,13491841405,235823
RELIANCE,EQ,17-Mar-21,2100.6,2098.05,2103,2035.1,2054.5,2055.35,2065.89,8865521,18315233171,241456
RELIANCE,EQ,18-Mar-21,2055.35,2072.9,2084.8,2001,2010,2009.1,2038.79,9528809,19427231150,295771
RELIANCE,EQ,19-Mar-21,2009.1,1991,2095.85,1982.8,2078.1,2082,2047.5,19284892,39485840254,431829
RELIANCE,EQ,22-Mar-21,2082,2071,2074,2033.2,2061,2062.4,2050.93,8571196,17578960666,234534
RELIANCE,EQ,23-Mar-21,2062.4,2061.95,2109.7,2056,2079.9,2087.5,2086.63,8039865,16776188635,220527
RELIANCE,EQ,24-Mar-21,2087.5,2079.75,2079.75,2040.4,2048.55,2047.3,2055.87,7763726,15961211346,222445
RELIANCE,EQ,25-Mar-21,2047.3,2054,2054,1985,1993.95,1991.45,2011.25,10153757,20421743790,292881
RELIANCE,EQ,26-Mar-21,1991.45,2012,2013.7,1973.7,1994,1994.65,1995.09,9313160,18580559231,296946
RELIANCE,EQ,30-Mar-21,1994.65,2008,2048.9,1991.55,2031.9,2029.3,2026.44,9433850,19117149422,230499
RELIANCE,EQ,31-Mar-21,2029.3,2018,2049.9,1999,2005.65,2003.1,2017.21,7499740,15128527745,193340
